Calling Party Number,Called Party Number,Call Date,Duration (sec),Call Type,IMEI,IMSI,Cell ID,Tower Location
+918317139005,+916433218196,2026-06-07 09:27:25,740,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+916473799650,2026-06-01 18:53:53,281,MOC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+919662702895,2026-06-03 13:00:46,55,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+918998569847,2026-06-14 15:59:57,215,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+919376311656,2026-06-25 11:23:03,790,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+916054119986,2026-06-05 21:44:27,105,SMS-O,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+917293183933,+919376311656,2026-06-28 21:37:12,568,SMS-O,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+919376311656,2026-06-14 21:24:42,615,MTC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+919098358416,2026-06-03 16:10:30,316,MOC,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+917293183933,+919564823662,2026-06-15 05:25:02,479,MOC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+916244550229,2026-06-22 20:05:26,616,SMS-O,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+919098358416,2026-06-29 10:11:14,486,MTC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+918511544796,2026-06-25 23:36:55,436,MTC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+919376311656,2026-06-25 13:13:45,386,MOC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+916473799650,2026-06-10 03:43:02,794,MOC,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+919376311656,2026-06-13 04:59:24,484,SMS-O,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+918936183242,2026-06-29 16:25:21,65,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+919564823662,2026-06-18 15:11:16,676,MTC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+916606071596,2026-06-02 04:01:20,548,MTC,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+919270482814,2026-06-05 14:52:00,611,SMS-O,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+918511544796,2026-06-08 05:13:20,410,MTC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+918225358414,2026-06-01 14:00:54,139,MTC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+916606071596,2026-06-19 03:42:50,640,MTC,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+919394731217,2026-06-30 06:02:05,415,SMS-O,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+916841241182,2026-06-10 16:40:04,736,MOC,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+917293183933,2026-06-27 21:00:46,504,SMS-O,809885165604945,401983273158514,404-31-4455-6677,"Salt Lake, Kolkata"
+918998569847,+918345581223,2026-06-23 21:20:26,143,MOC,809885165604945,401983273158514,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+919394731217,2026-06-07 14:29:10,235,MOC,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+918936183242,2026-06-26 09:46:34,537,MOC,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+917164752553,2026-06-03 20:18:26,544,MOC,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+919258815371,2026-06-30 23:05:26,654,SMS-O,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+919270482814,2026-06-06 12:55:26,586,MOC,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+919376311656,2026-06-10 23:23:02,831,MTC,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+917164752553,2026-06-16 12:04:04,492,MOC,381561497840369,400034324451076,404-20-1122-3344,"Andheri-E, Mumbai"
+916244550229,+917408240084,2026-06-24 04:29:28,43,MOC,381561497840369,400034324451076,404-20-1122-3344,"Andheri-E, Mumbai"
+916244550229,+916969379237,2026-06-16 03:07:45,61,SMS-O,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+919098358416,2026-06-24 11:28:01,564,SMS-O,381561497840369,400034324451076,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+918989413435,2026-06-23 19:37:33,324,MOC,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+919506068536,2026-06-05 05:06:17,245,MOC,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+918680715451,2026-06-21 01:10:12,877,SMS-O,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+917408240084,2026-06-25 22:18:38,688,SMS-O,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+916473799650,2026-06-15 12:35:55,591,SMS-O,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+916433218196,2026-06-01 13:45:45,748,MOC,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+919394731217,2026-06-18 14:37:06,557,MOC,231243292127799,407995527177449,404-20-1122-3344,"Andheri-E, Mumbai"
+916606071596,+919258815371,2026-06-22 21:11:20,441,MOC,231243292127799,407995527177449,404-20-1122-3344,"Andheri-E, Mumbai"
+916606071596,+917474517123,2026-06-16 04:56:20,71,MOC,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+917293183933,2026-06-10 21:44:23,452,MTC,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+918634216073,2026-06-08 11:53:01,239,SMS-O,231243292127799,407995527177449,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+916473799650,2026-06-20 00:45:07,543,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+916054119986,+918634216073,2026-06-13 19:44:08,561,MTC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+916054119986,+919506068536,2026-06-25 13:12:49,892,MTC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+916054119986,+916969379237,2026-06-08 20:11:58,348,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+919098358416,2026-06-23 22:19:09,53,SMS-O,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+919376311656,2026-06-04 16:30:15,336,MOC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+916054119986,+916606071596,2026-06-30 21:01:51,714,SMS-O,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+917046537556,2026-06-04 07:33:29,456,MOC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+916054119986,+919270482814,2026-06-06 15:04:19,290,MTC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+919980793597,+918225358414,2026-06-21 01:08:35,501,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+918511544796,2026-06-05 14:35:03,892,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+919394731217,2026-06-20 12:41:18,778,MTC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+919662702895,2026-06-23 19:12:52,827,MTC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+916473799650,2026-06-22 23:25:04,256,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+917474517123,2026-06-29 22:19:58,20,MOC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+919980793597,+918634216073,2026-06-15 16:26:49,645,SMS-O,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+916841241182,2026-06-30 14:20:02,821,MOC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+919980793597,+918634216073,2026-06-06 03:19:43,847,SMS-O,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+918511544796,2026-06-09 06:11:46,830,MOC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+916433218196,2026-06-03 22:26:17,777,MOC,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+916433218196,2026-06-25 03:06:26,325,MOC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+919808760385,2026-06-22 21:33:45,83,SMS-O,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+918225358414,2026-06-03 04:40:06,504,MOC,738347359774688,406239240758181,404-10-3344-5566,"Connaught Place, Delhi"
+917141888059,+918511544796,2026-06-14 22:43:48,508,SMS-O,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+919564823662,2026-06-05 21:40:35,79,MTC,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+918396218518,2026-06-16 09:46:14,758,MOC,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+918511544796,2026-06-21 12:39:36,714,MTC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+917408240084,2026-06-09 06:53:18,859,SMS-O,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+916969379237,2026-06-24 07:21:02,33,MOC,738347359774688,406239240758181,404-10-3344-5566,"Connaught Place, Delhi"
+917141888059,+919258815371,2026-06-09 11:23:01,446,MOC,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+919258815371,2026-06-19 23:59:06,49,SMS-O,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+919980793597,2026-06-09 00:40:09,394,MOC,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+918396218518,2026-06-10 13:19:54,313,MTC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+916841241182,2026-06-05 14:34:11,27,MOC,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+919376311656,2026-06-15 17:17:37,480,MTC,010432898614341,400369711798089,404-10-3344-5566,"Connaught Place, Delhi"
+919506068536,+918989413435,2026-06-29 08:30:31,534,MTC,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+916606071596,2026-06-30 04:34:30,72,SMS-O,010432898614341,400369711798089,404-10-3344-5566,"Connaught Place, Delhi"
+919506068536,+918998569847,2026-06-27 09:42:19,284,SMS-O,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+919258815371,2026-06-12 11:12:28,811,SMS-O,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+918936183242,2026-06-06 18:18:30,229,SMS-O,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+917293183933,2026-06-30 16:32:23,646,MTC,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+919434873471,2026-06-04 02:44:52,296,MOC,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+916969379237,2026-06-28 07:25:24,684,MOC,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+919980793597,2026-06-23 05:34:44,797,MTC,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+918396218518,2026-06-16 22:18:24,307,SMS-O,010432898614341,400369711798089,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+918009788208,2026-06-17 19:48:58,559,MOC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+916969379237,2026-06-23 06:50:35,777,SMS-O,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+919098358416,2026-06-09 11:44:20,613,MOC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+918009788208,2026-06-30 11:49:10,776,MTC,303054868740345,400541566765277,404-20-1122-3344,"Andheri-E, Mumbai"
+918396218518,+917164752553,2026-06-30 14:26:47,323,SMS-O,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+919662702895,2026-06-19 16:27:10,297,MOC,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+919808760385,2026-06-14 08:22:29,838,SMS-O,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+916433218196,2026-06-26 02:34:00,441,MOC,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+918225358414,2026-06-20 02:11:43,618,SMS-O,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+919662702895,2026-06-19 14:47:13,138,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+918634216073,2026-06-20 20:24:10,286,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+919564823662,2026-06-26 09:19:32,111,SMS-O,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+918641708053,2026-06-04 21:27:04,770,MOC,970213556909275,405719285654310,404-20-1122-3344,"Andheri-E, Mumbai"
+918511544796,+916473799650,2026-06-28 08:23:38,352,MTC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+918396218518,2026-06-20 17:08:32,793,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+916433218196,2026-06-05 18:44:40,271,MOC,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+919564823662,2026-06-04 17:59:17,671,MTC,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+916244550229,2026-06-23 23:15:03,793,MTC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+918634216073,2026-06-22 19:18:59,469,MOC,970213556909275,405719285654310,404-20-1122-3344,"Andheri-E, Mumbai"
+918511544796,+918998569847,2026-06-19 04:10:56,476,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+919394731217,+916841241182,2026-06-26 18:31:36,313,MOC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+917293183933,2026-06-18 23:44:58,101,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919270482814,2026-06-25 21:19:27,501,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+916841241182,2026-06-17 08:19:05,63,MOC,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+918998569847,2026-06-28 02:10:25,739,SMS-O,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+918345581223,2026-06-06 10:45:31,769,MOC,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+919376311656,2026-06-17 13:30:41,435,SMS-O,323705895782911,404678669125177,404-10-3344-5566,"Connaught Place, Delhi"
+918225358414,+916606071596,2026-06-12 22:03:41,900,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+916841241182,2026-06-27 22:33:28,575,MOC,959001094396907,408447364710276,404-10-3344-5566,"Connaught Place, Delhi"
+918225358414,+918936183242,2026-06-13 21:46:25,367,MTC,959001094396907,408447364710276,404-10-3344-5566,"Connaught Place, Delhi"
+918225358414,+919270482814,2026-06-16 17:52:01,817,MOC,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+918225358414,+919980793597,2026-06-17 07:10:51,790,MTC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+919564823662,2026-06-25 05:59:58,243,MOC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+919394731217,2026-06-23 01:09:42,665,MTC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+918396218518,2026-06-15 13:12:37,173,MOC,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+918225358414,+919808760385,2026-06-07 00:22:54,685,SMS-O,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+918225358414,+918989413435,2026-06-15 06:42:23,809,MTC,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+916969379237,2026-06-02 08:52:00,204,MTC,327877470168733,409500479748016,404-45-2233-4455,"Koramangala, Bengaluru"
+919258815371,+918511544796,2026-06-04 16:28:06,487,MTC,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+917408240084,2026-06-06 00:01:04,146,MOC,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+918225358414,2026-06-09 15:43:46,524,MTC,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+918936183242,2026-06-26 07:01:00,754,MOC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919258815371,+918936183242,2026-06-04 17:59:13,406,MOC,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+918225358414,2026-06-13 23:14:53,343,MOC,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+917141888059,2026-06-09 09:39:00,451,MOC,327877470168733,409500479748016,404-40-5566-7788,"T Nagar, Chennai"
+919258815371,+919564823662,2026-06-01 05:27:06,565,MTC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919098358416,+918396218518,2026-06-14 12:10:20,814,SMS-O,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+919506068536,2026-06-21 19:14:34,315,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+918009788208,2026-06-19 11:03:47,92,MOC,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+919258815371,2026-06-09 04:41:52,571,SMS-O,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+919662702895,2026-06-10 13:22:01,501,MOC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+918345581223,2026-06-09 03:51:10,569,MOC,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+916244550229,2026-06-06 22:10:12,504,MTC,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+917164752553,2026-06-24 23:13:25,173,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+917141888059,2026-06-22 08:41:17,861,MOC,952694958887947,400551694097499,404-10-3344-5566,"Connaught Place, Delhi"
