Calling Party Number,Called Party Number,Call Date,Duration (sec),Call Type,IMEI,IMSI,Cell ID,Tower Location
+916969379237,+917408240084,2026-06-18 08:34:20,355,SMS-O,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+919662702895,2026-06-14 14:53:00,193,MOC,640909743953394,402104709521456,404-31-4455-6677,"Salt Lake, Kolkata"
+916969379237,+916606071596,2026-06-02 07:10:54,589,MOC,640909743953394,402104709521456,404-10-3344-5566,"Connaught Place, Delhi"
+916969379237,+918225358414,2026-06-06 08:09:06,790,MTC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+917164752553,2026-06-06 17:16:26,801,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+919662702895,2026-06-21 08:30:08,116,SMS-O,640909743953394,402104709521456,404-31-4455-6677,"Salt Lake, Kolkata"
+917474517123,+919506068536,2026-06-16 13:14:20,450,MOC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+918998569847,2026-06-08 03:37:54,241,SMS-O,047113826758692,406179640537735,404-20-1122-3344,"Andheri-E, Mumbai"
+917474517123,+918396218518,2026-06-26 02:36:57,217,MOC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+919376311656,2026-06-11 21:10:21,567,MOC,047113826758692,406179640537735,404-40-5566-7788,"T Nagar, Chennai"
+917474517123,+916244550229,2026-06-20 11:06:33,241,MOC,047113826758692,406179640537735,404-31-4455-6677,"Salt Lake, Kolkata"
+917474517123,+919662702895,2026-06-03 16:18:34,764,SMS-O,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+918225358414,2026-06-01 23:22:59,73,MOC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+918345581223,2026-06-05 19:26:45,864,MOC,047113826758692,406179640537735,404-40-5566-7788,"T Nagar, Chennai"
+917474517123,+918641708053,2026-06-12 07:12:41,576,MTC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+916244550229,2026-06-23 17:15:35,146,MOC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+918317139005,+918641708053,2026-06-14 20:11:24,50,SMS-O,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+918317139005,+919376311656,2026-06-27 13:13:14,631,SMS-O,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+918317139005,+919376311656,2026-06-30 16:35:17,140,SMS-O,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+917046537556,2026-06-27 10:36:30,44,MOC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+919662702895,2026-06-08 09:23:06,493,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+918641708053,2026-06-18 20:21:02,784,SMS-O,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+918396218518,2026-06-20 20:26:20,340,MTC,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+918317139005,+918936183242,2026-06-10 17:29:29,193,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+918317139005,+917164752553,2026-06-08 18:16:00,780,MTC,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+918317139005,+916969379237,2026-06-18 02:54:27,756,MOC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+919098358416,2026-06-16 17:43:10,461,SMS-O,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+918317139005,+919808760385,2026-06-02 17:24:01,181,MTC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+917474517123,2026-06-07 20:39:47,424,MTC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+916606071596,2026-06-29 02:24:14,716,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+918317139005,+916841241182,2026-06-12 21:05:24,344,MTC,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+917293183933,+919564823662,2026-06-04 21:40:32,740,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+919258815371,2026-06-26 08:49:45,138,MTC,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+917293183933,+917474517123,2026-06-26 15:23:26,726,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+918989413435,2026-06-02 11:31:27,900,MOC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+918225358414,2026-06-01 23:15:34,647,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+919258815371,2026-06-27 06:55:24,118,MOC,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+917293183933,+916433218196,2026-06-17 22:50:49,44,MTC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918998569847,+919662702895,2026-06-21 05:20:07,46,SMS-O,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+919394731217,2026-06-09 01:27:25,677,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+917474517123,2026-06-27 21:25:04,860,MOC,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+919980793597,2026-06-04 04:43:44,103,MTC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+919270482814,2026-06-09 19:38:37,720,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+919258815371,2026-06-18 00:08:13,599,MTC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+919098358416,2026-06-02 12:29:32,820,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+917141888059,2026-06-26 14:01:16,661,SMS-O,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+916054119986,2026-06-04 20:06:43,663,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+918009788208,2026-06-22 00:13:54,121,MOC,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+918009788208,2026-06-28 01:21:24,570,SMS-O,809885165604945,401983273158514,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+917141888059,2026-06-05 00:55:15,301,SMS-O,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+919098358416,2026-06-10 21:34:01,732,MTC,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+918009788208,2026-06-26 15:40:38,263,MOC,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+918511544796,2026-06-09 13:10:14,660,MOC,381561497840369,400034324451076,404-20-1122-3344,"Andheri-E, Mumbai"
+916244550229,+918511544796,2026-06-24 08:49:19,245,MTC,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+918396218518,2026-06-15 14:01:12,874,MOC,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+918225358414,2026-06-04 09:26:25,76,MOC,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+918225358414,2026-06-21 21:54:50,375,MOC,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+919258815371,2026-06-14 04:13:16,695,SMS-O,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+918989413435,2026-06-27 19:30:58,278,MOC,381561497840369,400034324451076,404-40-5566-7788,"T Nagar, Chennai"
+916244550229,+916473799650,2026-06-08 02:45:56,58,SMS-O,381561497840369,400034324451076,404-40-5566-7788,"T Nagar, Chennai"
+916244550229,+916969379237,2026-06-27 21:14:52,256,MTC,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+918634216073,2026-06-27 23:36:30,472,MTC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+917164752553,2026-06-01 02:25:17,78,MOC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+918989413435,2026-06-17 12:07:57,670,MTC,231243292127799,407995527177449,404-31-4455-6677,"Salt Lake, Kolkata"
+916606071596,+916969379237,2026-06-21 01:34:05,111,MOC,231243292127799,407995527177449,404-31-4455-6677,"Salt Lake, Kolkata"
+916606071596,+918936183242,2026-06-27 11:50:07,589,MOC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+919564823662,2026-06-11 00:24:07,337,MTC,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+918989413435,2026-06-24 16:05:15,195,SMS-O,231243292127799,407995527177449,404-20-1122-3344,"Andheri-E, Mumbai"
+916606071596,+919394731217,2026-06-02 22:36:28,116,MTC,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+919506068536,2026-06-02 23:52:08,536,MTC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+918680715451,2026-06-01 19:14:50,802,MTC,231243292127799,407995527177449,404-45-2233-4455,"Koramangala, Bengaluru"
+916606071596,+918680715451,2026-06-19 02:37:18,456,SMS-O,231243292127799,407995527177449,404-31-4455-6677,"Salt Lake, Kolkata"
+916606071596,+917293183933,2026-06-05 05:24:45,782,MTC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+919434873471,2026-06-07 03:28:23,834,SMS-O,231243292127799,407995527177449,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+919662702895,2026-06-15 21:55:19,341,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+917164752553,2026-06-24 10:29:40,165,MTC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+916054119986,+918396218518,2026-06-24 12:42:35,368,SMS-O,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+916054119986,+916433218196,2026-06-13 11:25:02,885,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+919434873471,2026-06-20 16:53:49,30,MOC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+919980793597,+919376311656,2026-06-11 20:26:22,262,SMS-O,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+919980793597,+919394731217,2026-06-24 16:53:47,311,SMS-O,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+918396218518,2026-06-08 15:09:41,736,MOC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+919980793597,+918680715451,2026-06-13 10:35:11,393,MTC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+917141888059,2026-06-10 06:44:21,23,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+919394731217,2026-06-08 00:37:24,858,MOC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+919980793597,+917474517123,2026-06-24 04:41:53,50,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+918009788208,2026-06-04 02:20:53,768,MOC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+919980793597,+916473799650,2026-06-04 13:59:32,20,SMS-O,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+919506068536,2026-06-22 01:08:38,237,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+918998569847,2026-06-27 06:29:36,294,MOC,738347359774688,406239240758181,404-40-5566-7788,"T Nagar, Chennai"
+917141888059,+919376311656,2026-06-07 09:03:20,382,MOC,738347359774688,406239240758181,404-10-3344-5566,"Connaught Place, Delhi"
+917141888059,+916244550229,2026-06-01 22:47:05,358,MOC,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+919270482814,2026-06-20 17:21:20,692,MTC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+918345581223,2026-06-17 10:37:29,714,MOC,738347359774688,406239240758181,404-20-1122-3344,"Andheri-E, Mumbai"
+917141888059,+918511544796,2026-06-27 09:40:27,630,MTC,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+916969379237,2026-06-19 03:40:34,277,MTC,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+916969379237,2026-06-05 00:12:46,306,MOC,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+918225358414,2026-06-28 16:47:56,674,SMS-O,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+917046537556,2026-06-23 06:04:01,75,SMS-O,010432898614341,400369711798089,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+919270482814,2026-06-05 00:42:08,190,SMS-O,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+917474517123,2026-06-26 00:45:43,605,MOC,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+918641708053,2026-06-16 18:50:07,122,MOC,010432898614341,400369711798089,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+919394731217,2026-06-06 07:13:13,400,MTC,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+917164752553,2026-06-11 04:51:21,169,MTC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+919506068536,2026-06-28 10:58:02,30,MOC,303054868740345,400541566765277,404-40-5566-7788,"T Nagar, Chennai"
+918396218518,+919564823662,2026-06-02 20:58:18,191,MOC,303054868740345,400541566765277,404-20-1122-3344,"Andheri-E, Mumbai"
+918396218518,+916606071596,2026-06-29 20:21:18,861,MOC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+919270482814,2026-06-29 18:37:49,545,MOC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+918511544796,2026-06-29 07:31:30,677,MOC,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+916969379237,2026-06-13 22:38:09,663,SMS-O,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+918998569847,2026-06-08 17:59:45,360,SMS-O,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+917408240084,2026-06-23 05:32:21,61,MOC,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+918634216073,2026-06-11 00:26:01,708,SMS-O,303054868740345,400541566765277,404-20-1122-3344,"Andheri-E, Mumbai"
+918511544796,+916244550229,2026-06-04 01:10:36,750,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+917164752553,2026-06-25 11:32:33,523,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+917046537556,2026-06-30 06:07:07,889,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+917164752553,2026-06-26 00:12:33,491,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+918634216073,2026-06-19 18:36:36,452,SMS-O,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+917046537556,2026-06-18 23:12:52,739,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+916433218196,2026-06-13 04:33:27,892,MOC,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+918989413435,2026-06-26 02:32:12,462,SMS-O,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+919564823662,2026-06-16 14:31:57,260,MTC,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+916969379237,2026-06-25 08:28:12,400,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+919506068536,2026-06-26 23:25:36,702,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+919394731217,+919434873471,2026-06-20 01:46:25,768,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919098358416,2026-06-04 03:30:03,809,MOC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+916054119986,2026-06-26 10:15:04,642,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+916244550229,2026-06-02 22:47:50,546,MOC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+919980793597,2026-06-23 18:55:57,329,SMS-O,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919098358416,2026-06-18 11:48:40,860,MOC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+916841241182,2026-06-13 21:32:04,693,SMS-O,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+917408240084,2026-06-04 05:39:32,891,SMS-O,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+917474517123,2026-06-22 03:29:49,341,MTC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+916606071596,2026-06-17 22:12:19,23,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919662702895,2026-06-07 20:58:29,75,MOC,323705895782911,404678669125177,404-20-1122-3344,"Andheri-E, Mumbai"
+919394731217,+917046537556,2026-06-02 05:58:22,627,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919434873471,2026-06-15 09:40:44,305,SMS-O,323705895782911,404678669125177,404-20-1122-3344,"Andheri-E, Mumbai"
+918225358414,+919098358416,2026-06-22 09:52:42,146,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+918998569847,2026-06-03 03:20:01,107,MOC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+918009788208,2026-06-09 20:33:14,668,MOC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+916473799650,2026-06-13 14:44:34,418,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+919376311656,2026-06-12 14:58:26,422,MOC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+917474517123,2026-06-09 11:14:40,448,MTC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+916244550229,2026-06-14 23:36:18,23,MOC,959001094396907,408447364710276,404-10-3344-5566,"Connaught Place, Delhi"
+919258815371,+918396218518,2026-06-02 14:05:09,132,MTC,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+916244550229,2026-06-12 04:06:25,213,SMS-O,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+916054119986,2026-06-27 00:09:45,455,MTC,327877470168733,409500479748016,404-45-2233-4455,"Koramangala, Bengaluru"
+919258815371,+916244550229,2026-06-25 23:23:39,249,MOC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919258815371,+916606071596,2026-06-18 03:04:29,506,SMS-O,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+918936183242,2026-06-07 15:51:33,735,MOC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919258815371,+918396218518,2026-06-29 13:40:49,180,MOC,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+916606071596,2026-06-09 03:45:22,640,MOC,327877470168733,409500479748016,404-40-5566-7788,"T Nagar, Chennai"
+919258815371,+919662702895,2026-06-15 18:03:29,619,MTC,327877470168733,409500479748016,404-45-2233-4455,"Koramangala, Bengaluru"
+919258815371,+919662702895,2026-06-09 00:16:25,324,MOC,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+919808760385,2026-06-21 14:41:50,38,MOC,327877470168733,409500479748016,404-45-2233-4455,"Koramangala, Bengaluru"
+919258815371,+918345581223,2026-06-08 11:19:22,892,MTC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919098358416,+917046537556,2026-06-25 00:26:40,894,MTC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+916841241182,2026-06-01 03:20:09,609,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+916606071596,2026-06-24 07:43:49,234,MTC,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+917164752553,2026-06-13 07:17:16,459,MOC,952694958887947,400551694097499,404-45-2233-4455,"Koramangala, Bengaluru"
+919098358416,+916244550229,2026-06-30 21:07:52,798,MOC,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+919270482814,2026-06-01 07:30:46,298,MTC,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+916606071596,2026-06-18 11:39:27,177,MTC,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+919376311656,2026-06-30 04:27:28,632,SMS-O,952694958887947,400551694097499,404-10-3344-5566,"Connaught Place, Delhi"
+919098358416,+916841241182,2026-06-30 16:01:33,320,MOC,952694958887947,400551694097499,404-40-5566-7788,"T Nagar, Chennai"
+919098358416,+917164752553,2026-06-14 04:42:27,68,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+918225358414,2026-06-21 01:58:50,59,MOC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+916969379237,2026-06-06 03:03:30,293,MOC,952694958887947,400551694097499,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+917474517123,2026-06-15 05:52:23,114,MOC,323705895782911,404678669125177,404-20-1122-3344,"Andheri-E, Mumbai"
+917046537556,+918317139005,2026-06-09 08:42:30,126,MOC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+916969379237,+916841241182,2026-06-09 06:35:05,300,MOC,640909743953394,402104709521456,404-10-3344-5566,"Connaught Place, Delhi"
