Calling Party Number,Called Party Number,Call Date,Duration (sec),Call Type,IMEI,IMSI,Cell ID,Tower Location
+916969379237,+919434873471,2026-06-14 01:34:08,491,MOC,640909743953394,402104709521456,404-20-1122-3344,"Andheri-E, Mumbai"
+916969379237,+918009788208,2026-06-22 17:11:40,539,SMS-O,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+916606071596,2026-06-12 22:49:41,196,MTC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+918317139005,2026-06-09 09:14:55,42,SMS-O,640909743953394,402104709521456,404-20-1122-3344,"Andheri-E, Mumbai"
+916969379237,+916606071596,2026-06-10 23:21:34,324,MTC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+919394731217,2026-06-13 00:13:35,388,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+918317139005,2026-06-27 16:32:08,702,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+919376311656,2026-06-07 17:22:49,145,MTC,640909743953394,402104709521456,404-20-1122-3344,"Andheri-E, Mumbai"
+917474517123,+916433218196,2026-06-08 20:28:29,303,SMS-O,047113826758692,406179640537735,404-40-5566-7788,"T Nagar, Chennai"
+917474517123,+916244550229,2026-06-04 03:10:29,727,MOC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+919270482814,2026-06-10 13:42:41,117,MOC,047113826758692,406179640537735,404-31-4455-6677,"Salt Lake, Kolkata"
+917474517123,+919394731217,2026-06-22 23:13:03,332,MOC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+918634216073,2026-06-03 11:24:03,595,MTC,047113826758692,406179640537735,404-31-4455-6677,"Salt Lake, Kolkata"
+917474517123,+916473799650,2026-06-06 20:54:54,164,MOC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+917046537556,2026-06-25 09:26:39,647,MOC,047113826758692,406179640537735,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+916054119986,2026-06-26 19:30:03,225,MOC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+916841241182,2026-06-22 15:20:36,726,SMS-O,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+918317139005,+919376311656,2026-06-07 05:12:20,368,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+918989413435,2026-06-17 14:03:26,689,MTC,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+918317139005,+917046537556,2026-06-05 07:36:23,392,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+918317139005,+919564823662,2026-06-29 20:23:53,862,MOC,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+918317139005,+919270482814,2026-06-21 22:02:23,390,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+918317139005,+919662702895,2026-06-02 14:29:19,852,MOC,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+917293183933,+919564823662,2026-06-06 22:07:24,178,MOC,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+916969379237,2026-06-04 18:01:40,853,SMS-O,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+917293183933,+918396218518,2026-06-29 13:06:02,291,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+918936183242,2026-06-12 02:02:00,311,SMS-O,240268117758917,408390847007661,404-45-2233-4455,"Koramangala, Bengaluru"
+917293183933,+918345581223,2026-06-18 22:07:42,833,MTC,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+917293183933,+918936183242,2026-06-10 02:17:05,314,MOC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+917293183933,+918009788208,2026-06-13 23:02:27,225,SMS-O,240268117758917,408390847007661,404-31-4455-6677,"Salt Lake, Kolkata"
+917293183933,+918009788208,2026-06-06 07:01:50,557,MOC,240268117758917,408390847007661,404-10-3344-5566,"Connaught Place, Delhi"
+917293183933,+919258815371,2026-06-02 01:10:52,424,SMS-O,240268117758917,408390847007661,404-40-5566-7788,"T Nagar, Chennai"
+917293183933,+919564823662,2026-06-05 22:56:43,386,MTC,240268117758917,408390847007661,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+916473799650,2026-06-16 20:33:33,352,MOC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+918009788208,2026-06-15 10:34:27,270,MOC,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+918345581223,2026-06-08 08:48:49,536,MOC,809885165604945,401983273158514,404-31-4455-6677,"Salt Lake, Kolkata"
+918998569847,+916473799650,2026-06-05 05:52:56,625,MOC,809885165604945,401983273158514,404-20-1122-3344,"Andheri-E, Mumbai"
+918998569847,+919564823662,2026-06-17 11:45:44,637,SMS-O,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+918998569847,+919376311656,2026-06-16 10:47:25,233,MOC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+918936183242,2026-06-10 00:50:19,606,MOC,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+918009788208,2026-06-23 00:09:27,856,MOC,809885165604945,401983273158514,404-31-4455-6677,"Salt Lake, Kolkata"
+918998569847,+917141888059,2026-06-27 14:16:09,276,MOC,809885165604945,401983273158514,404-10-3344-5566,"Connaught Place, Delhi"
+918998569847,+916473799650,2026-06-22 20:18:53,719,MTC,809885165604945,401983273158514,404-45-2233-4455,"Koramangala, Bengaluru"
+918998569847,+916606071596,2026-06-07 11:13:58,616,MOC,809885165604945,401983273158514,404-40-5566-7788,"T Nagar, Chennai"
+916244550229,+919808760385,2026-06-09 21:39:05,84,SMS-O,381561497840369,400034324451076,404-40-5566-7788,"T Nagar, Chennai"
+916244550229,+919098358416,2026-06-12 13:00:30,875,SMS-O,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+916473799650,2026-06-26 05:17:34,692,SMS-O,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+918225358414,2026-06-22 22:57:14,653,MOC,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916244550229,+916969379237,2026-06-07 00:43:54,785,SMS-O,381561497840369,400034324451076,404-10-3344-5566,"Connaught Place, Delhi"
+916244550229,+919270482814,2026-06-11 08:51:59,632,SMS-O,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+916969379237,2026-06-22 01:14:44,558,SMS-O,381561497840369,400034324451076,404-40-5566-7788,"T Nagar, Chennai"
+916244550229,+919270482814,2026-06-09 22:28:11,264,MOC,381561497840369,400034324451076,404-20-1122-3344,"Andheri-E, Mumbai"
+916244550229,+918317139005,2026-06-13 09:04:41,587,MTC,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+918225358414,2026-06-19 13:33:09,843,MOC,381561497840369,400034324451076,404-45-2233-4455,"Koramangala, Bengaluru"
+916244550229,+917164752553,2026-06-09 10:45:23,537,MTC,381561497840369,400034324451076,404-20-1122-3344,"Andheri-E, Mumbai"
+916244550229,+917293183933,2026-06-23 22:59:59,171,SMS-O,381561497840369,400034324451076,404-31-4455-6677,"Salt Lake, Kolkata"
+916606071596,+917164752553,2026-06-27 01:25:22,835,MOC,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+918345581223,2026-06-07 13:10:22,862,SMS-O,231243292127799,407995527177449,404-10-3344-5566,"Connaught Place, Delhi"
+916606071596,+916054119986,2026-06-21 02:05:56,177,SMS-O,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+917474517123,2026-06-11 00:24:11,808,MOC,231243292127799,407995527177449,404-40-5566-7788,"T Nagar, Chennai"
+916606071596,+917474517123,2026-06-13 03:15:47,578,MOC,231243292127799,407995527177449,404-31-4455-6677,"Salt Lake, Kolkata"
+916606071596,+918396218518,2026-06-11 06:16:20,340,MTC,231243292127799,407995527177449,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+916969379237,2026-06-30 14:54:46,269,MTC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+916054119986,+919376311656,2026-06-28 17:51:09,652,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+916433218196,2026-06-24 05:19:29,611,MTC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+916054119986,+918511544796,2026-06-15 23:00:01,142,SMS-O,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+917141888059,2026-06-26 00:39:15,345,MTC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+919506068536,2026-06-26 04:28:37,677,SMS-O,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+916054119986,+918680715451,2026-06-18 22:51:27,65,SMS-O,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+916054119986,+918396218518,2026-06-30 03:13:04,79,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+919564823662,2026-06-30 22:28:42,485,MTC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+919098358416,2026-06-02 05:11:43,743,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+916054119986,+919098358416,2026-06-02 04:59:32,719,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+916054119986,+916473799650,2026-06-10 00:54:26,20,MTC,449251925462914,408652816850542,404-40-5566-7788,"T Nagar, Chennai"
+916054119986,+919258815371,2026-06-26 13:44:44,605,MTC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+917474517123,2026-06-26 19:37:26,754,SMS-O,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+919662702895,2026-06-05 04:55:31,497,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+917474517123,2026-06-24 08:40:59,841,MTC,449251925462914,408652816850542,404-10-3344-5566,"Connaught Place, Delhi"
+919980793597,+917164752553,2026-06-28 11:58:22,120,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+919980793597,+916841241182,2026-06-18 23:47:01,317,MTC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+916433218196,2026-06-18 05:15:42,740,MOC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+916473799650,2026-06-15 13:20:23,537,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+916473799650,2026-06-16 02:49:21,204,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+916841241182,2026-06-06 00:17:35,269,MTC,449251925462914,408652816850542,404-20-1122-3344,"Andheri-E, Mumbai"
+919980793597,+919376311656,2026-06-11 23:40:29,214,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+917046537556,2026-06-14 14:56:21,751,MOC,449251925462914,408652816850542,404-31-4455-6677,"Salt Lake, Kolkata"
+919980793597,+918009788208,2026-06-17 07:24:37,676,MOC,449251925462914,408652816850542,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+918511544796,2026-06-04 19:59:21,839,MTC,738347359774688,406239240758181,404-31-4455-6677,"Salt Lake, Kolkata"
+917141888059,+917474517123,2026-06-23 16:06:48,766,SMS-O,738347359774688,406239240758181,404-40-5566-7788,"T Nagar, Chennai"
+917141888059,+918641708053,2026-06-21 04:03:48,699,SMS-O,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+916433218196,2026-06-13 22:29:15,353,MTC,738347359774688,406239240758181,404-40-5566-7788,"T Nagar, Chennai"
+917141888059,+919394731217,2026-06-16 18:53:06,569,MOC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+919506068536,2026-06-30 03:13:52,711,MTC,738347359774688,406239240758181,404-40-5566-7788,"T Nagar, Chennai"
+917141888059,+919506068536,2026-06-20 16:30:36,244,SMS-O,738347359774688,406239240758181,404-10-3344-5566,"Connaught Place, Delhi"
+917141888059,+918989413435,2026-06-22 04:38:06,411,MTC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+919564823662,2026-06-11 15:39:53,597,MTC,738347359774688,406239240758181,404-10-3344-5566,"Connaught Place, Delhi"
+917141888059,+919564823662,2026-06-24 09:06:01,309,MOC,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+917141888059,+918989413435,2026-06-01 21:42:57,655,SMS-O,738347359774688,406239240758181,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+917164752553,2026-06-29 12:32:38,213,MTC,010432898614341,400369711798089,404-10-3344-5566,"Connaught Place, Delhi"
+919506068536,+917474517123,2026-06-02 07:02:59,152,MTC,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+916433218196,2026-06-28 03:15:14,558,MOC,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+918998569847,2026-06-06 21:55:47,655,MOC,010432898614341,400369711798089,404-40-5566-7788,"T Nagar, Chennai"
+919506068536,+918936183242,2026-06-19 03:10:32,663,MOC,010432898614341,400369711798089,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+919376311656,2026-06-25 23:23:16,877,MOC,010432898614341,400369711798089,404-31-4455-6677,"Salt Lake, Kolkata"
+919506068536,+917164752553,2026-06-28 04:23:40,354,MOC,010432898614341,400369711798089,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+919662702895,2026-06-28 00:15:15,473,MOC,010432898614341,400369711798089,404-20-1122-3344,"Andheri-E, Mumbai"
+919506068536,+919662702895,2026-06-16 20:22:48,439,MTC,010432898614341,400369711798089,404-45-2233-4455,"Koramangala, Bengaluru"
+919506068536,+918396218518,2026-06-29 22:06:14,554,MOC,010432898614341,400369711798089,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+918225358414,2026-06-24 19:18:25,341,SMS-O,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+919258815371,2026-06-01 14:44:20,241,SMS-O,303054868740345,400541566765277,404-20-1122-3344,"Andheri-E, Mumbai"
+918396218518,+918998569847,2026-06-18 19:21:19,750,MOC,303054868740345,400541566765277,404-40-5566-7788,"T Nagar, Chennai"
+918396218518,+918634216073,2026-06-16 12:19:01,614,SMS-O,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+917141888059,2026-06-06 06:09:11,518,MTC,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+918936183242,2026-06-17 20:17:43,117,MOC,303054868740345,400541566765277,404-31-4455-6677,"Salt Lake, Kolkata"
+918396218518,+919564823662,2026-06-16 16:09:04,413,SMS-O,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+919980793597,2026-06-19 03:57:11,236,MTC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+918511544796,2026-06-27 09:35:06,83,MOC,303054868740345,400541566765277,404-40-5566-7788,"T Nagar, Chennai"
+918396218518,+919098358416,2026-06-21 18:33:52,861,MTC,303054868740345,400541566765277,404-10-3344-5566,"Connaught Place, Delhi"
+918396218518,+919258815371,2026-06-29 04:10:35,270,MOC,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918396218518,+918511544796,2026-06-16 02:21:22,589,MOC,303054868740345,400541566765277,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+917046537556,2026-06-25 06:12:32,171,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+919258815371,2026-06-19 00:24:36,38,MOC,970213556909275,405719285654310,404-31-4455-6677,"Salt Lake, Kolkata"
+918511544796,+916433218196,2026-06-14 23:42:10,709,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+917474517123,2026-06-20 08:25:34,311,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+919564823662,2026-06-05 18:15:06,93,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+919808760385,2026-06-14 04:37:27,336,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+919394731217,2026-06-30 10:54:10,437,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+918396218518,2026-06-13 04:30:43,722,MOC,970213556909275,405719285654310,404-10-3344-5566,"Connaught Place, Delhi"
+918511544796,+916244550229,2026-06-12 06:08:45,421,MTC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+918511544796,+917474517123,2026-06-01 16:07:50,511,MTC,970213556909275,405719285654310,404-45-2233-4455,"Koramangala, Bengaluru"
+918511544796,+918009788208,2026-06-17 08:39:08,59,MOC,970213556909275,405719285654310,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+918680715451,2026-06-13 05:31:55,824,SMS-O,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+917474517123,2026-06-24 19:08:30,711,MOC,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+919434873471,2026-06-09 08:57:36,712,MOC,323705895782911,404678669125177,404-10-3344-5566,"Connaught Place, Delhi"
+919394731217,+918634216073,2026-06-01 00:54:03,899,MOC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+918396218518,2026-06-15 02:04:08,724,MOC,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+916473799650,2026-06-13 16:04:01,391,MOC,323705895782911,404678669125177,404-10-3344-5566,"Connaught Place, Delhi"
+919394731217,+916969379237,2026-06-16 05:54:59,790,MTC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+919376311656,2026-06-25 17:53:20,516,MOC,323705895782911,404678669125177,404-31-4455-6677,"Salt Lake, Kolkata"
+919394731217,+919506068536,2026-06-08 06:05:48,102,MTC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919980793597,2026-06-17 19:02:17,454,MTC,323705895782911,404678669125177,404-45-2233-4455,"Koramangala, Bengaluru"
+919394731217,+919270482814,2026-06-08 19:36:19,456,SMS-O,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+919394731217,+916054119986,2026-06-04 06:48:52,371,MOC,323705895782911,404678669125177,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+918634216073,2026-06-01 02:55:25,772,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+916606071596,2026-06-07 07:46:48,561,MOC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+918936183242,2026-06-25 11:23:47,814,SMS-O,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+918225358414,+918009788208,2026-06-14 15:55:04,33,MOC,959001094396907,408447364710276,404-10-3344-5566,"Connaught Place, Delhi"
+918225358414,+917474517123,2026-06-17 22:56:49,116,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+918009788208,2026-06-24 12:47:16,143,MTC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+918680715451,2026-06-02 03:10:11,608,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+917164752553,2026-06-27 02:16:10,695,MOC,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+916473799650,2026-06-09 23:53:35,447,MOC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+919394731217,2026-06-27 12:50:13,224,MTC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+917293183933,2026-06-02 15:01:49,604,MOC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+916606071596,2026-06-06 07:06:52,808,MOC,959001094396907,408447364710276,404-45-2233-4455,"Koramangala, Bengaluru"
+918225358414,+917164752553,2026-06-08 12:09:12,421,MOC,959001094396907,408447364710276,404-31-4455-6677,"Salt Lake, Kolkata"
+918225358414,+917164752553,2026-06-05 21:59:40,637,SMS-O,959001094396907,408447364710276,404-40-5566-7788,"T Nagar, Chennai"
+918225358414,+916433218196,2026-06-20 12:24:45,260,SMS-O,959001094396907,408447364710276,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+917164752553,2026-06-03 23:18:52,755,MOC,327877470168733,409500479748016,404-20-1122-3344,"Andheri-E, Mumbai"
+919258815371,+917293183933,2026-06-17 14:05:42,250,MOC,327877470168733,409500479748016,404-40-5566-7788,"T Nagar, Chennai"
+919258815371,+919564823662,2026-06-25 23:29:44,294,SMS-O,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+919270482814,2026-06-23 08:41:05,142,MTC,327877470168733,409500479748016,404-31-4455-6677,"Salt Lake, Kolkata"
+919258815371,+916244550229,2026-06-29 09:41:03,229,MTC,327877470168733,409500479748016,404-40-5566-7788,"T Nagar, Chennai"
+919258815371,+916969379237,2026-06-22 22:00:40,455,MTC,327877470168733,409500479748016,404-40-5566-7788,"T Nagar, Chennai"
+919258815371,+916244550229,2026-06-11 18:43:11,129,MOC,327877470168733,409500479748016,404-10-3344-5566,"Connaught Place, Delhi"
+919258815371,+918511544796,2026-06-06 02:03:21,37,SMS-O,327877470168733,409500479748016,404-45-2233-4455,"Koramangala, Bengaluru"
+919098358416,+919564823662,2026-06-15 18:01:43,91,SMS-O,952694958887947,400551694097499,404-45-2233-4455,"Koramangala, Bengaluru"
+919098358416,+918989413435,2026-06-06 00:42:28,342,SMS-O,952694958887947,400551694097499,404-10-3344-5566,"Connaught Place, Delhi"
+919098358416,+919434873471,2026-06-01 01:53:33,324,MOC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+919564823662,2026-06-26 13:58:05,188,SMS-O,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+919258815371,2026-06-10 06:34:36,740,MOC,952694958887947,400551694097499,404-45-2233-4455,"Koramangala, Bengaluru"
+919098358416,+916054119986,2026-06-27 04:31:04,737,MOC,952694958887947,400551694097499,404-10-3344-5566,"Connaught Place, Delhi"
+919098358416,+919434873471,2026-06-03 11:23:27,519,MTC,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+917293183933,2026-06-17 02:41:11,43,MOC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+916473799650,2026-06-08 19:35:28,618,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+916244550229,2026-06-08 10:24:16,726,MOC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+919270482814,2026-06-27 06:53:31,59,MTC,952694958887947,400551694097499,404-20-1122-3344,"Andheri-E, Mumbai"
+919098358416,+919808760385,2026-06-23 20:16:22,119,SMS-O,952694958887947,400551694097499,404-31-4455-6677,"Salt Lake, Kolkata"
+919098358416,+918511544796,2026-06-29 04:08:56,113,MOC,952694958887947,400551694097499,404-10-3344-5566,"Connaught Place, Delhi"
